,gene1,gene2,Both mutated,Gene 1 Mutated,Gene 2 Mutated,Niether mutated,Odds ratio,P value
5415,JAK3,JAK1,0,3,5,116,0.0,1.0
5416,JAK3,CSF3R,0,3,6,115,0.0,1.0
5417,JAK3,TNFAIP3,0,3,6,115,0.0,1.0
5418,JAK3,JAK3,3,0,0,121,inf,3.224516644954921e-06
5419,JAK3,IRF4,0,3,1,120,0.0,1.0
5420,JAK3,ABL1,0,3,2,119,0.0,1.0
5421,JAK3,IGHJ6-CCND1,0,3,2,119,0.0,1.0
5422,JAK3,FBXW7,0,3,4,117,0.0,1.0
5423,JAK3,IDH2,0,3,1,120,0.0,1.0
5424,JAK3,SRSF2,1,2,1,120,60.0,0.04799370574350905
5425,JAK3,TNFRSF1B,0,3,1,120,0.0,1.0
5426,JAK3,SOCS1,0,3,1,120,0.0,1.0
5427,JAK3,EPOR,0,3,1,120,0.0,1.0
5428,JAK3,RAD21,0,3,1,120,0.0,1.0
5429,JAK3,TNFRSF14,0,3,1,120,0.0,1.0
5430,JAK3,PIM1,1,2,0,121,inf,0.02419354838709677
5431,JAK3,POT1,0,3,1,120,0.0,1.0
5432,JAK3,NFKBIE,0,3,1,120,0.0,1.0
5433,JAK3,PTEN,0,3,1,120,0.0,1.0
5434,JAK3,CD274/PD-1,0,3,1,120,0.0,1.0
5435,JAK3,PHF6,0,3,1,120,0.0,1.0
5436,JAK3,RPS15,0,3,1,120,0.0,1.0
5437,JAK3,CXCR4,0,3,1,120,0.0,1.0
5438,JAK3,KLF2,0,3,1,120,0.0,1.0
5439,JAK3,MYD88,0,3,1,120,0.0,1.0
5440,IRF4,ASXL1,0,1,7,116,0.0,1.0
5441,IRF4,PIK3CA,0,1,2,121,0.0,1.0
5442,IRF4,FOXO1,0,1,3,120,0.0,1.0
5443,IRF4,CALR,0,1,2,121,0.0,1.0
5444,IRF4,JAK2,0,1,3,120,0.0,1.0
5445,IRF4,SGK1,0,1,3,120,0.0,1.0
5446,IRF4,FGFR3,0,1,1,122,0.0,1.0
5447,IRF4,PRDM1,0,1,4,119,0.0,1.0
5448,IRF4,CREBBP,0,1,4,119,0.0,1.0
5449,IRF4,RUNX1,0,1,3,120,0.0,1.0
5450,IRF4,NFKB2-B2M,0,1,1,122,0.0,1.0
5451,IRF4,IKZF3,0,1,1,122,0.0,1.0
5452,IRF4,EP300,0,1,10,113,0.0,1.0
5453,IRF4,MTOR,0,1,1,122,0.0,1.0
5454,IRF4,STAT3,0,1,2,121,0.0,1.0
5455,IRF4,BCOR,0,1,5,118,0.0,1.0
5456,IRF4,STX11,0,1,4,119,0.0,1.0
5457,IRF4,CDKN2B,0,1,2,121,0.0,1.0
5458,IRF4,NF1,0,1,6,117,0.0,1.0
5459,IRF4,BCL6,0,1,3,120,0.0,1.0
5460,IRF4,NOTCH1,0,1,3,120,0.0,1.0
5461,IRF4,ALK,0,1,1,122,0.0,1.0
5462,IRF4,MEF2BNB-MEFB,0,1,2,121,0.0,1.0
5463,IRF4,CARD11,0,1,5,118,0.0,1.0
5464,IRF4,CD58,0,1,1,122,0.0,1.0
5465,IRF4,SF3B1,0,1,1,122,0.0,1.0
5466,IRF4,PPM1D,0,1,4,119,0.0,1.0
5467,IRF4,IGHG3-CCND1,0,1,1,122,0.0,1.0
5468,IRF4,SH2B3,0,1,3,120,0.0,1.0
5469,IRF4,CIITA,0,1,3,120,0.0,1.0
5470,IRF4,BCL2,0,1,2,121,0.0,1.0
5471,IRF4,PTPN11,0,1,1,122,0.0,1.0
5472,IRF4,KMT2A,0,1,4,119,0.0,1.0
5473,IRF4,ITK,0,1,4,119,0.0,1.0
5474,IRF4,PAX5,0,1,2,121,0.0,1.0
5475,IRF4,ATM,0,1,3,120,0.0,1.0
5476,IRF4,CD83,0,1,2,121,0.0,1.0
5477,IRF4,CCND1,0,1,1,122,0.0,1.0
5478,IRF4,PD-1,0,1,2,121,0.0,1.0
5479,IRF4,GNA13,0,1,1,122,0.0,1.0
5480,IRF4,EZH2,0,1,1,122,0.0,1.0
5481,IRF4,BCR,0,1,3,120,0.0,1.0
5482,IRF4,ID3,0,1,2,121,0.0,1.0
5483,IRF4,KIT,0,1,2,121,0.0,1.0
5484,IRF4,PIK3CD,0,1,1,122,0.0,1.0
5485,IRF4,MYC,0,1,2,121,0.0,1.0
5486,IRF4,IL7R,0,1,1,122,0.0,1.0
5487,IRF4,ZRSR2,0,1,4,119,0.0,1.0
5488,IRF4,NOTCH2,0,1,2,121,0.0,1.0
5489,IRF4,IRF8,0,1,4,119,0.0,1.0
5490,IRF4,TP53 gene,0,1,7,116,0.0,1.0
5491,IRF4,KRAS,0,1,8,115,0.0,1.0
5492,IRF4,NRAS,0,1,7,116,0.0,1.0
5493,IRF4,PDL2,0,1,5,118,0.0,1.0
5494,IRF4,BRAF,0,1,2,121,0.0,1.0
5495,IRF4,EGR1,0,1,5,118,0.0,1.0
5496,IRF4,TET2,0,1,21,102,0.0,1.0
5497,IRF4,DNMT3A,0,1,12,111,0.0,1.0
5498,IRF4,ARID1A,0,1,4,119,0.0,1.0
5499,IRF4,SETD2,0,1,9,114,0.0,1.0
5500,IRF4,JAK1,0,1,5,118,0.0,1.0
5501,IRF4,CSF3R,0,1,6,117,0.0,1.0
5502,IRF4,TNFAIP3,0,1,6,117,0.0,1.0
5503,IRF4,JAK3,0,1,3,120,0.0,1.0
5504,IRF4,IRF4,1,0,0,123,inf,0.008064516129032258
5505,IRF4,ABL1,0,1,2,121,0.0,1.0
5506,IRF4,IGHJ6-CCND1,0,1,2,121,0.0,1.0
5507,IRF4,FBXW7,0,1,4,119,0.0,1.0
5508,IRF4,IDH2,0,1,1,122,0.0,1.0
5509,IRF4,SRSF2,0,1,2,121,0.0,1.0
5510,IRF4,TNFRSF1B,0,1,1,122,0.0,1.0
5511,IRF4,SOCS1,0,1,1,122,0.0,1.0
5512,IRF4,EPOR,0,1,1,122,0.0,1.0
5513,IRF4,RAD21,0,1,1,122,0.0,1.0
5514,IRF4,TNFRSF14,0,1,1,122,0.0,1.0
5515,IRF4,PIM1,0,1,1,122,0.0,1.0
5516,IRF4,POT1,0,1,1,122,0.0,1.0
5517,IRF4,NFKBIE,0,1,1,122,0.0,1.0
5518,IRF4,PTEN,0,1,1,122,0.0,1.0
5519,IRF4,CD274/PD-1,0,1,1,122,0.0,1.0
5520,IRF4,PHF6,0,1,1,122,0.0,1.0
5521,IRF4,RPS15,0,1,1,122,0.0,1.0
5522,IRF4,CXCR4,0,1,1,122,0.0,1.0
5523,IRF4,KLF2,0,1,1,122,0.0,1.0
5524,IRF4,MYD88,0,1,1,122,0.0,1.0
5525,ABL1,ASXL1,0,2,7,115,0.0,1.0
5526,ABL1,PIK3CA,0,2,2,120,0.0,1.0
5527,ABL1,FOXO1,0,2,3,119,0.0,1.0
5528,ABL1,CALR,0,2,2,120,0.0,1.0
5529,ABL1,JAK2,0,2,3,119,0.0,1.0
5530,ABL1,SGK1,0,2,3,119,0.0,1.0
5531,ABL1,FGFR3,0,2,1,121,0.0,1.0
5532,ABL1,PRDM1,0,2,4,118,0.0,1.0
5533,ABL1,CREBBP,0,2,4,118,0.0,1.0
5534,ABL1,RUNX1,0,2,3,119,0.0,1.0
5535,ABL1,NFKB2-B2M,0,2,1,121,0.0,1.0
5536,ABL1,IKZF3,0,2,1,121,0.0,1.0
5537,ABL1,EP300,0,2,10,112,0.0,1.0
5538,ABL1,MTOR,0,2,1,121,0.0,1.0
5539,ABL1,STAT3,0,2,2,120,0.0,1.0
5540,ABL1,BCOR,0,2,5,117,0.0,1.0
5541,ABL1,STX11,0,2,4,118,0.0,1.0
5542,ABL1,CDKN2B,0,2,2,120,0.0,1.0
5543,ABL1,NF1,0,2,6,116,0.0,1.0
5544,ABL1,BCL6,0,2,3,119,0.0,1.0
5545,ABL1,NOTCH1,0,2,3,119,0.0,1.0
5546,ABL1,ALK,0,2,1,121,0.0,1.0
5547,ABL1,MEF2BNB-MEFB,0,2,2,120,0.0,1.0
5548,ABL1,CARD11,0,2,5,117,0.0,1.0
5549,ABL1,CD58,0,2,1,121,0.0,1.0
5550,ABL1,SF3B1,0,2,1,121,0.0,1.0
5551,ABL1,PPM1D,0,2,4,118,0.0,1.0
5552,ABL1,IGHG3-CCND1,0,2,1,121,0.0,1.0
5553,ABL1,SH2B3,0,2,3,119,0.0,1.0
5554,ABL1,CIITA,0,2,3,119,0.0,1.0
5555,ABL1,BCL2,0,2,2,120,0.0,1.0
5556,ABL1,PTPN11,0,2,1,121,0.0,1.0
5557,ABL1,KMT2A,0,2,4,118,0.0,1.0
5558,ABL1,ITK,0,2,4,118,0.0,1.0
5559,ABL1,PAX5,0,2,2,120,0.0,1.0
5560,ABL1,ATM,0,2,3,119,0.0,1.0
5561,ABL1,CD83,0,2,2,120,0.0,1.0
5562,ABL1,CCND1,0,2,1,121,0.0,1.0
5563,ABL1,PD-1,0,2,2,120,0.0,1.0
5564,ABL1,GNA13,0,2,1,121,0.0,1.0
5565,ABL1,EZH2,0,2,1,121,0.0,1.0
5566,ABL1,BCR,0,2,3,119,0.0,1.0
5567,ABL1,ID3,0,2,2,120,0.0,1.0
5568,ABL1,KIT,0,2,2,120,0.0,1.0
5569,ABL1,PIK3CD,0,2,1,121,0.0,1.0
5570,ABL1,MYC,0,2,2,120,0.0,1.0
5571,ABL1,IL7R,0,2,1,121,0.0,1.0
5572,ABL1,ZRSR2,0,2,4,118,0.0,1.0
5573,ABL1,NOTCH2,0,2,2,120,0.0,1.0
5574,ABL1,IRF8,0,2,4,118,0.0,1.0
5575,ABL1,TP53 gene,0,2,7,115,0.0,1.0
5576,ABL1,KRAS,0,2,8,114,0.0,1.0
5577,ABL1,NRAS,0,2,7,115,0.0,1.0
5578,ABL1,PDL2,0,2,5,117,0.0,1.0
5579,ABL1,BRAF,0,2,2,120,0.0,1.0
5580,ABL1,EGR1,0,2,5,117,0.0,1.0
5581,ABL1,TET2,0,2,21,101,0.0,1.0
5582,ABL1,DNMT3A,0,2,12,110,0.0,1.0
5583,ABL1,ARID1A,0,2,4,118,0.0,1.0
5584,ABL1,SETD2,0,2,9,113,0.0,1.0
5585,ABL1,JAK1,0,2,5,117,0.0,1.0
5586,ABL1,CSF3R,0,2,6,116,0.0,1.0
5587,ABL1,TNFAIP3,0,2,6,116,0.0,1.0
5588,ABL1,JAK3,0,2,3,119,0.0,1.0
5589,ABL1,IRF4,0,2,1,121,0.0,1.0
5590,ABL1,ABL1,2,0,0,122,inf,0.00013113034356150013
5591,ABL1,IGHJ6-CCND1,0,2,2,120,0.0,1.0
5592,ABL1,FBXW7,0,2,4,118,0.0,1.0
5593,ABL1,IDH2,0,2,1,121,0.0,1.0
5594,ABL1,SRSF2,0,2,2,120,0.0,1.0
5595,ABL1,TNFRSF1B,0,2,1,121,0.0,1.0
5596,ABL1,SOCS1,0,2,1,121,0.0,1.0
5597,ABL1,EPOR,0,2,1,121,0.0,1.0
5598,ABL1,RAD21,0,2,1,121,0.0,1.0
5599,ABL1,TNFRSF14,0,2,1,121,0.0,1.0
5600,ABL1,PIM1,0,2,1,121,0.0,1.0
5601,ABL1,POT1,0,2,1,121,0.0,1.0
5602,ABL1,NFKBIE,0,2,1,121,0.0,1.0
5603,ABL1,PTEN,0,2,1,121,0.0,1.0
5604,ABL1,CD274/PD-1,0,2,1,121,0.0,1.0
5605,ABL1,PHF6,0,2,1,121,0.0,1.0
5606,ABL1,RPS15,0,2,1,121,0.0,1.0
5607,ABL1,CXCR4,0,2,1,121,0.0,1.0
5608,ABL1,KLF2,0,2,1,121,0.0,1.0
5609,ABL1,MYD88,0,2,1,121,0.0,1.0
5610,IGHJ6-CCND1,ASXL1,1,1,6,116,19.333333333333332,0.11014948859166011
5611,IGHJ6-CCND1,PIK3CA,0,2,2,120,0.0,1.0
5612,IGHJ6-CCND1,FOXO1,0,2,3,119,0.0,1.0
5613,IGHJ6-CCND1,CALR,0,2,2,120,0.0,1.0
5614,IGHJ6-CCND1,JAK2,0,2,3,119,0.0,1.0
5615,IGHJ6-CCND1,SGK1,0,2,3,119,0.0,1.0
5616,IGHJ6-CCND1,FGFR3,0,2,1,121,0.0,1.0
5617,IGHJ6-CCND1,PRDM1,0,2,4,118,0.0,1.0
5618,IGHJ6-CCND1,CREBBP,0,2,4,118,0.0,1.0
5619,IGHJ6-CCND1,RUNX1,0,2,3,119,0.0,1.0
5620,IGHJ6-CCND1,NFKB2-B2M,0,2,1,121,0.0,1.0
5621,IGHJ6-CCND1,IKZF3,0,2,1,121,0.0,1.0
5622,IGHJ6-CCND1,EP300,0,2,10,112,0.0,1.0
5623,IGHJ6-CCND1,MTOR,0,2,1,121,0.0,1.0
5624,IGHJ6-CCND1,STAT3,0,2,2,120,0.0,1.0
5625,IGHJ6-CCND1,BCOR,1,1,4,118,29.5,0.07933385785470758
5626,IGHJ6-CCND1,STX11,0,2,4,118,0.0,1.0
5627,IGHJ6-CCND1,CDKN2B,0,2,2,120,0.0,1.0
5628,IGHJ6-CCND1,NF1,0,2,6,116,0.0,1.0
5629,IGHJ6-CCND1,BCL6,0,2,3,119,0.0,1.0
5630,IGHJ6-CCND1,NOTCH1,0,2,3,119,0.0,1.0
5631,IGHJ6-CCND1,ALK,0,2,1,121,0.0,1.0
5632,IGHJ6-CCND1,MEF2BNB-MEFB,0,2,2,120,0.0,1.0
5633,IGHJ6-CCND1,CARD11,0,2,5,117,0.0,1.0
5634,IGHJ6-CCND1,CD58,0,2,1,121,0.0,1.0
5635,IGHJ6-CCND1,SF3B1,0,2,1,121,0.0,1.0
5636,IGHJ6-CCND1,PPM1D,0,2,4,118,0.0,1.0
5637,IGHJ6-CCND1,IGHG3-CCND1,0,2,1,121,0.0,1.0
5638,IGHJ6-CCND1,SH2B3,0,2,3,119,0.0,1.0
5639,IGHJ6-CCND1,CIITA,0,2,3,119,0.0,1.0
5640,IGHJ6-CCND1,BCL2,0,2,2,120,0.0,1.0
5641,IGHJ6-CCND1,PTPN11,0,2,1,121,0.0,1.0
5642,IGHJ6-CCND1,KMT2A,1,1,3,119,39.666666666666664,0.06372934697088907
5643,IGHJ6-CCND1,ITK,0,2,4,118,0.0,1.0
5644,IGHJ6-CCND1,PAX5,0,2,2,120,0.0,1.0
5645,IGHJ6-CCND1,ATM,0,2,3,119,0.0,1.0
5646,IGHJ6-CCND1,CD83,0,2,2,120,0.0,1.0
5647,IGHJ6-CCND1,CCND1,0,2,1,121,0.0,1.0
5648,IGHJ6-CCND1,PD-1,0,2,2,120,0.0,1.0
5649,IGHJ6-CCND1,GNA13,0,2,1,121,0.0,1.0
5650,IGHJ6-CCND1,EZH2,0,2,1,121,0.0,1.0
5651,IGHJ6-CCND1,BCR,0,2,3,119,0.0,1.0
5652,IGHJ6-CCND1,ID3,1,1,1,121,121.0,0.032126934172567526
5653,IGHJ6-CCND1,KIT,0,2,2,120,0.0,1.0
5654,IGHJ6-CCND1,PIK3CD,0,2,1,121,0.0,1.0
5655,IGHJ6-CCND1,MYC,0,2,2,120,0.0,1.0
5656,IGHJ6-CCND1,IL7R,0,2,1,121,0.0,1.0
5657,IGHJ6-CCND1,ZRSR2,0,2,4,118,0.0,1.0
5658,IGHJ6-CCND1,NOTCH2,0,2,2,120,0.0,1.0
5659,IGHJ6-CCND1,IRF8,0,2,4,118,0.0,1.0
5660,IGHJ6-CCND1,TP53 gene,0,2,7,115,0.0,1.0
5661,IGHJ6-CCND1,KRAS,0,2,8,114,0.0,1.0
5662,IGHJ6-CCND1,NRAS,0,2,7,115,0.0,1.0
5663,IGHJ6-CCND1,PDL2,0,2,5,117,0.0,1.0
5664,IGHJ6-CCND1,BRAF,0,2,2,120,0.0,1.0
5665,IGHJ6-CCND1,EGR1,0,2,5,117,0.0,1.0
5666,IGHJ6-CCND1,TET2,0,2,21,101,0.0,1.0
5667,IGHJ6-CCND1,DNMT3A,0,2,12,110,0.0,1.0
5668,IGHJ6-CCND1,ARID1A,0,2,4,118,0.0,1.0
5669,IGHJ6-CCND1,SETD2,0,2,9,113,0.0,1.0
5670,IGHJ6-CCND1,JAK1,0,2,5,117,0.0,1.0
5671,IGHJ6-CCND1,CSF3R,0,2,6,116,0.0,1.0
5672,IGHJ6-CCND1,TNFAIP3,0,2,6,116,0.0,1.0
5673,IGHJ6-CCND1,JAK3,0,2,3,119,0.0,1.0
5674,IGHJ6-CCND1,IRF4,0,2,1,121,0.0,1.0
5675,IGHJ6-CCND1,ABL1,0,2,2,120,0.0,1.0
5676,IGHJ6-CCND1,IGHJ6-CCND1,2,0,0,122,inf,0.00013113034356150013
5677,IGHJ6-CCND1,FBXW7,0,2,4,118,0.0,1.0
5678,IGHJ6-CCND1,IDH2,0,2,1,121,0.0,1.0
5679,IGHJ6-CCND1,SRSF2,0,2,2,120,0.0,1.0
5680,IGHJ6-CCND1,TNFRSF1B,0,2,1,121,0.0,1.0
5681,IGHJ6-CCND1,SOCS1,0,2,1,121,0.0,1.0
5682,IGHJ6-CCND1,EPOR,0,2,1,121,0.0,1.0
5683,IGHJ6-CCND1,RAD21,0,2,1,121,0.0,1.0
5684,IGHJ6-CCND1,TNFRSF14,0,2,1,121,0.0,1.0
5685,IGHJ6-CCND1,PIM1,0,2,1,121,0.0,1.0
5686,IGHJ6-CCND1,POT1,0,2,1,121,0.0,1.0
5687,IGHJ6-CCND1,NFKBIE,0,2,1,121,0.0,1.0
5688,IGHJ6-CCND1,PTEN,0,2,1,121,0.0,1.0
5689,IGHJ6-CCND1,CD274/PD-1,0,2,1,121,0.0,1.0
5690,IGHJ6-CCND1,PHF6,0,2,1,121,0.0,1.0
5691,IGHJ6-CCND1,RPS15,0,2,1,121,0.0,1.0
5692,IGHJ6-CCND1,CXCR4,0,2,1,121,0.0,1.0
5693,IGHJ6-CCND1,KLF2,0,2,1,121,0.0,1.0
5694,IGHJ6-CCND1,MYD88,0,2,1,121,0.0,1.0
5695,FBXW7,ASXL1,0,4,7,113,0.0,1.0
5696,FBXW7,PIK3CA,0,4,2,118,0.0,1.0
5697,FBXW7,FOXO1,0,4,3,117,0.0,1.0
5698,FBXW7,CALR,0,4,2,118,0.0,1.0
5699,FBXW7,JAK2,0,4,3,117,0.0,1.0
5700,FBXW7,SGK1,0,4,3,117,0.0,1.0
5701,FBXW7,FGFR3,0,4,1,119,0.0,1.0
5702,FBXW7,PRDM1,1,3,3,117,13.0,0.12436305136702981
5703,FBXW7,CREBBP,0,4,4,116,0.0,1.0
5704,FBXW7,RUNX1,0,4,3,117,0.0,1.0
5705,FBXW7,NFKB2-B2M,0,4,1,119,0.0,1.0
5706,FBXW7,IKZF3,0,4,1,119,0.0,1.0
5707,FBXW7,EP300,0,4,10,110,0.0,1.0
5708,FBXW7,MTOR,0,4,1,119,0.0,1.0
5709,FBXW7,STAT3,0,4,2,118,0.0,1.0
5710,FBXW7,BCOR,0,4,5,115,0.0,1.0
5711,FBXW7,STX11,0,4,4,116,0.0,1.0
5712,FBXW7,CDKN2B,0,4,2,118,0.0,1.0
5713,FBXW7,NF1,0,4,6,114,0.0,1.0
5714,FBXW7,BCL6,0,4,3,117,0.0,1.0
5715,FBXW7,NOTCH1,0,4,3,117,0.0,1.0
5716,FBXW7,ALK,0,4,1,119,0.0,1.0
5717,FBXW7,MEF2BNB-MEFB,0,4,2,118,0.0,1.0
5718,FBXW7,CARD11,0,4,5,115,0.0,1.0
5719,FBXW7,CD58,0,4,1,119,0.0,1.0
5720,FBXW7,SF3B1,0,4,1,119,0.0,1.0
5721,FBXW7,PPM1D,0,4,4,116,0.0,1.0
5722,FBXW7,IGHG3-CCND1,0,4,1,119,0.0,1.0
5723,FBXW7,SH2B3,0,4,3,117,0.0,1.0
5724,FBXW7,CIITA,0,4,3,117,0.0,1.0
5725,FBXW7,BCL2,0,4,2,118,0.0,1.0
5726,FBXW7,PTPN11,0,4,1,119,0.0,1.0
5727,FBXW7,KMT2A,1,3,3,117,13.0,0.12436305136702981
5728,FBXW7,ITK,0,4,4,116,0.0,1.0
5729,FBXW7,PAX5,0,4,2,118,0.0,1.0
5730,FBXW7,ATM,0,4,3,117,0.0,1.0
5731,FBXW7,CD83,0,4,2,118,0.0,1.0
5732,FBXW7,CCND1,0,4,1,119,0.0,1.0
5733,FBXW7,PD-1,0,4,2,118,0.0,1.0
5734,FBXW7,GNA13,0,4,1,119,0.0,1.0
5735,FBXW7,EZH2,0,4,1,119,0.0,1.0
5736,FBXW7,BCR,0,4,3,117,0.0,1.0
5737,FBXW7,ID3,0,4,2,118,0.0,1.0
5738,FBXW7,KIT,0,4,2,118,0.0,1.0
5739,FBXW7,PIK3CD,0,4,1,119,0.0,1.0
5740,FBXW7,MYC,0,4,2,118,0.0,1.0
5741,FBXW7,IL7R,0,4,1,119,0.0,1.0
5742,FBXW7,ZRSR2,0,4,4,116,0.0,1.0
5743,FBXW7,NOTCH2,0,4,2,118,0.0,1.0
5744,FBXW7,IRF8,0,4,4,116,0.0,1.0
5745,FBXW7,TP53 gene,0,4,7,113,0.0,1.0
5746,FBXW7,KRAS,0,4,8,112,0.0,1.0
5747,FBXW7,NRAS,0,4,7,113,0.0,1.0
5748,FBXW7,PDL2,0,4,5,115,0.0,1.0
5749,FBXW7,BRAF,0,4,2,118,0.0,1.0
5750,FBXW7,EGR1,0,4,5,115,0.0,1.0
5751,FBXW7,TET2,1,3,20,100,1.6666666666666667,0.5287115758868406
5752,FBXW7,DNMT3A,0,4,12,108,0.0,1.0
5753,FBXW7,ARID1A,0,4,4,116,0.0,1.0
5754,FBXW7,SETD2,0,4,9,111,0.0,1.0
5755,FBXW7,JAK1,0,4,5,115,0.0,1.0
5756,FBXW7,CSF3R,0,4,6,114,0.0,1.0
5757,FBXW7,TNFAIP3,0,4,6,114,0.0,1.0
5758,FBXW7,JAK3,0,4,3,117,0.0,1.0
5759,FBXW7,IRF4,0,4,1,119,0.0,1.0
5760,FBXW7,ABL1,0,4,2,118,0.0,1.0
5761,FBXW7,IGHJ6-CCND1,0,4,2,118,0.0,1.0
5762,FBXW7,FBXW7,4,0,0,120,inf,1.0659559156875771e-07
5763,FBXW7,IDH2,0,4,1,119,0.0,1.0
5764,FBXW7,SRSF2,0,4,2,118,0.0,1.0
5765,FBXW7,TNFRSF1B,0,4,1,119,0.0,1.0
5766,FBXW7,SOCS1,0,4,1,119,0.0,1.0
5767,FBXW7,EPOR,0,4,1,119,0.0,1.0
5768,FBXW7,RAD21,0,4,1,119,0.0,1.0
5769,FBXW7,TNFRSF14,0,4,1,119,0.0,1.0
5770,FBXW7,PIM1,0,4,1,119,0.0,1.0
5771,FBXW7,POT1,0,4,1,119,0.0,1.0
5772,FBXW7,NFKBIE,0,4,1,119,0.0,1.0
5773,FBXW7,PTEN,0,4,1,119,0.0,1.0
5774,FBXW7,CD274/PD-1,0,4,1,119,0.0,1.0
5775,FBXW7,PHF6,0,4,1,119,0.0,1.0
5776,FBXW7,RPS15,0,4,1,119,0.0,1.0
5777,FBXW7,CXCR4,0,4,1,119,0.0,1.0
5778,FBXW7,KLF2,0,4,1,119,0.0,1.0
5779,FBXW7,MYD88,0,4,1,119,0.0,1.0
5780,IDH2,ASXL1,0,1,7,116,0.0,1.0
5781,IDH2,PIK3CA,0,1,2,121,0.0,1.0
5782,IDH2,FOXO1,0,1,3,120,0.0,1.0
5783,IDH2,CALR,0,1,2,121,0.0,1.0
5784,IDH2,JAK2,0,1,3,120,0.0,1.0
5785,IDH2,SGK1,0,1,3,120,0.0,1.0
5786,IDH2,FGFR3,0,1,1,122,0.0,1.0
5787,IDH2,PRDM1,0,1,4,119,0.0,1.0
5788,IDH2,CREBBP,0,1,4,119,0.0,1.0
5789,IDH2,RUNX1,1,0,2,121,inf,0.02419354838709677
5790,IDH2,NFKB2-B2M,0,1,1,122,0.0,1.0
5791,IDH2,IKZF3,0,1,1,122,0.0,1.0
5792,IDH2,EP300,0,1,10,113,0.0,1.0
5793,IDH2,MTOR,0,1,1,122,0.0,1.0
5794,IDH2,STAT3,0,1,2,121,0.0,1.0
5795,IDH2,BCOR,0,1,5,118,0.0,1.0
5796,IDH2,STX11,0,1,4,119,0.0,1.0
5797,IDH2,CDKN2B,0,1,2,121,0.0,1.0
5798,IDH2,NF1,0,1,6,117,0.0,1.0
5799,IDH2,BCL6,0,1,3,120,0.0,1.0
5800,IDH2,NOTCH1,0,1,3,120,0.0,1.0
5801,IDH2,ALK,0,1,1,122,0.0,1.0
5802,IDH2,MEF2BNB-MEFB,0,1,2,121,0.0,1.0
5803,IDH2,CARD11,0,1,5,118,0.0,1.0
5804,IDH2,CD58,0,1,1,122,0.0,1.0
5805,IDH2,SF3B1,0,1,1,122,0.0,1.0
5806,IDH2,PPM1D,0,1,4,119,0.0,1.0
5807,IDH2,IGHG3-CCND1,0,1,1,122,0.0,1.0
5808,IDH2,SH2B3,0,1,3,120,0.0,1.0
5809,IDH2,CIITA,0,1,3,120,0.0,1.0
5810,IDH2,BCL2,0,1,2,121,0.0,1.0
5811,IDH2,PTPN11,0,1,1,122,0.0,1.0
5812,IDH2,KMT2A,0,1,4,119,0.0,1.0
5813,IDH2,ITK,0,1,4,119,0.0,1.0
5814,IDH2,PAX5,0,1,2,121,0.0,1.0
5815,IDH2,ATM,0,1,3,120,0.0,1.0
5816,IDH2,CD83,0,1,2,121,0.0,1.0
5817,IDH2,CCND1,0,1,1,122,0.0,1.0
5818,IDH2,PD-1,0,1,2,121,0.0,1.0
5819,IDH2,GNA13,0,1,1,122,0.0,1.0
5820,IDH2,EZH2,0,1,1,122,0.0,1.0
5821,IDH2,BCR,0,1,3,120,0.0,1.0
5822,IDH2,ID3,0,1,2,121,0.0,1.0
5823,IDH2,KIT,0,1,2,121,0.0,1.0
5824,IDH2,PIK3CD,0,1,1,122,0.0,1.0
5825,IDH2,MYC,0,1,2,121,0.0,1.0
5826,IDH2,IL7R,0,1,1,122,0.0,1.0
5827,IDH2,ZRSR2,0,1,4,119,0.0,1.0
5828,IDH2,NOTCH2,0,1,2,121,0.0,1.0
5829,IDH2,IRF8,0,1,4,119,0.0,1.0
5830,IDH2,TP53 gene,0,1,7,116,0.0,1.0
5831,IDH2,KRAS,0,1,8,115,0.0,1.0
5832,IDH2,NRAS,0,1,7,116,0.0,1.0
5833,IDH2,PDL2,0,1,5,118,0.0,1.0
5834,IDH2,BRAF,0,1,2,121,0.0,1.0
5835,IDH2,EGR1,0,1,5,118,0.0,1.0
5836,IDH2,TET2,1,0,20,103,inf,0.16935483870967744
5837,IDH2,DNMT3A,0,1,12,111,0.0,1.0
5838,IDH2,ARID1A,0,1,4,119,0.0,1.0
5839,IDH2,SETD2,0,1,9,114,0.0,1.0
5840,IDH2,JAK1,0,1,5,118,0.0,1.0
5841,IDH2,CSF3R,0,1,6,117,0.0,1.0
5842,IDH2,TNFAIP3,0,1,6,117,0.0,1.0
5843,IDH2,JAK3,0,1,3,120,0.0,1.0
5844,IDH2,IRF4,0,1,1,122,0.0,1.0
5845,IDH2,ABL1,0,1,2,121,0.0,1.0
5846,IDH2,IGHJ6-CCND1,0,1,2,121,0.0,1.0
5847,IDH2,FBXW7,0,1,4,119,0.0,1.0
5848,IDH2,IDH2,1,0,0,123,inf,0.008064516129032258
5849,IDH2,SRSF2,0,1,2,121,0.0,1.0
5850,IDH2,TNFRSF1B,0,1,1,122,0.0,1.0
5851,IDH2,SOCS1,0,1,1,122,0.0,1.0
5852,IDH2,EPOR,0,1,1,122,0.0,1.0
5853,IDH2,RAD21,0,1,1,122,0.0,1.0
5854,IDH2,TNFRSF14,0,1,1,122,0.0,1.0
5855,IDH2,PIM1,0,1,1,122,0.0,1.0
5856,IDH2,POT1,0,1,1,122,0.0,1.0
